"050708", "FRESNO SURGICAL HOSPITAL", "6125 NORTH FRESNO ST", "", "", "FRESNO", "CA", "93710", "FRESNO", "5594318000", "Acute Care Hospitals", "Proprietary", "N",36.825099,-119.78189
"050709", "DESERT VALLEY HOSPITAL", "16850 BEAR VALLEY RD", "", "", "VICTORVILLE", "CA", "92395", "SAN BERNARDINO", "7602418000", "Acute Care Hospitals", "Proprietary", "Y",34.4717272,-117.2977603
"050710", "KAISER FOUNDATION HOSPITAL - FRESNO", "7300 NORTH FRESNO ST", "", "", "FRESNO", "CA", "93720", "FRESNO", "5594484500", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",36.8428029,-119.7810084
"050714", "SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ", "2900 CHANTICLEER AVENUE", "", "", "SANTA CRUZ", "CA", "95065", "SANTA CRUZ", "8314772200", "Acute Care Hospitals", "Voluntary non-profit - Private", "N",36.987693,-121.977463
"050717", "LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR", "7601 EAST IMPERIAL HIGHWAY", "", "", "DOWNEY", "CA", "90242", "ORANGE", "5624017022", "Acute Care Hospitals", "Government - Local", "N",33.9290965,-118.1579847
"050723", "KAISER FOUNDATION HOSPITAL - BALDWIN PARK", "1011 BALDWIN PARK BLVD", "", "", "BALDWIN PARK", "CA", "91706", "LOS ANGELES", "6268511011", "Acute Care Hospitals", "Voluntary non-profit - Other", "Y",34.0653232,-117.9857612
"050724", "BAKERSFIELD HEART HOSPITAL", "3001 SILLECT AVENUE", "", "", "BAKERSFIELD", "CA", "93308", "KERN", "6613166000", "Acute Care Hospitals", "Proprietary", "Y",35.3846556,-119.0401131
"050726", "STANISLAUS SURGICAL HOSPITAL", "1421 OAKDALE ROAD", "", "", "MODESTO", "CA", "95355", "STANISLAUS", "2095722700", "Acute Care Hospitals", "Proprietary", "N",37.6647695,-120.9583182
"050727", "COMMUNITY HOSPITAL OF LONG BEACH", "1720 TERMINO AVENUE", "", "", "LONG BEACH", "CA", "90804", "LOS ANGELES", "5624940600", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",33.7888,-118.144885
"050732", "FRESNO HEART AND SURGICAL HOSPITAL", "15 EAST AUDUBON DRIVE", "", "", "FRESNO", "CA", "93720", "FRESNO", "5594338000", "Acute Care Hospitals", "Voluntary non-profit - Private", "N",36.859923,-119.788578
"050735", "WHITTIER HOSPITAL MEDICAL CENTER", "9080 COLIMA RD", "", "", "WHITTIER", "CA", "90605", "LOS ANGELES", "5629453561", "Acute Care Hospitals", "Proprietary", "Y",33.9502712,-118.0040225
"050736", "MONTEREY PARK HOSPITAL", "900 S ATLANTIC BLVD", "", "", "MONTEREY PARK", "CA", "91754", "LOS ANGELES", "6265709000", "Acute Care Hospitals", "Proprietary", "Y",34.049232,-118.138438
"050737", "GARFIELD MEDICAL CENTER", "525 N GARFIELD AVE", "", "", "MONTEREY PARK", "CA", "91754", "LOS ANGELES", "6265732222", "Acute Care Hospitals", "Proprietary", "Y",34.0679816,-118.1237593
"050738", "GREATER EL MONTE COMMUNITY HOSPITAL", "1701 SANTA ANITA AVE", "", "", "SOUTH EL MONTE", "CA", "91733", "LOS ANGELES", "6263507975", "Acute Care Hospitals", "Voluntary non-profit - Private", "N",34.0480283,-118.0434194
"050739", "CENTINELA HOSPITAL MEDICAL CENTER", "555 EAST HARDY STREET", "", "", "INGLEWOOD", "CA", "90301", "LOS ANGELES", "3106734660", "Acute Care Hospitals", "Proprietary", "Y",33.950764,-118.348279
"050740", "MARINA DEL REY HOSPITAL", "4650 LINCOLN BLVD", "", "", "MARINA DEL REY", "CA", "90291", "LOS ANGELES", "3108238911", "Acute Care Hospitals", "Proprietary", "Y",33.9822396,-118.4387729
"050742", "OLYMPIA MEDICAL CENTER", "5900 WEST OLYMPIC BOULEVARD", "", "", "LOS ANGELES", "CA", "90036", "LOS ANGELES", "3106575900", "Acute Care Hospitals", "Proprietary", "Y",34.0572315,-118.3602525
"050744", "WESTERN MEDICAL CENTER HOSP ANAHEIM", "1025 S ANAHEIM BLVD", "", "", "ANAHEIM", "CA", "92805", "ORANGE", "7145336220", "Acute Care Hospitals", "Proprietary", "Y",33.8200299,-117.9091008
"050745", "CHAPMAN MEDICAL CENTER", "2601 E CHAPMAN AVE", "", "", "ORANGE", "CA", "92869", "ORANGE", "7146330011", "Acute Care Hospitals", "Proprietary", "Y",33.788731,-117.82639
"050746", "WESTERN MEDICAL CENTER SANTA ANA", "1001 NORTH TUSTIN AVENUE", "", "", "SANTA ANA", "CA", "92705", "ORANGE", "7149533331", "Acute Care Hospitals", "Proprietary", "Y",33.754074,-117.8330526
"050747", "COASTAL COMMUNITIES HOSPITAL", "2701 S BRISTOL ST", "", "", "SANTA ANA", "CA", "92704", "ORANGE", "7147545454", "Acute Care Hospitals", "Proprietary", "Y",33.7110247,-117.8851885
"050748", "KAISER FOUNDATION HOSPITAL MANTECA", "1777 WEST YOSEMITE AVE", "", "", "MANTECA", "CA", "95337", "SAN JOAQUIN", "2098253700", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",37.79803,-121.246197
"050751", "MIRACLE MILE MEDICAL CENTER", "6000 SAN VICENTE BLVD", "", "", "LOS ANGELES", "CA", "90036", "LOS ANGELES", "3239301040", "Acute Care Hospitals", "Proprietary", "N",34.0572276,-118.3622246
"050754", "MENLO PARK SURGICAL HOSPITAL", "570 WILLOW ROAD", "", "", "MENLO PARK", "CA", "94025", "SAN MATEO", "6503248500", "Acute Care Hospitals", "Voluntary non-profit - Private", "N",37.4616618,-122.1591438
"050755", "SHERMAN OAKS HOSPITAL", "4929 VAN NUYS BLVD", "", "", "SHERMAN OAKS", "CA", "91403", "LOS ANGELES", "8189817111", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",34.16028,-118.449476
"050757", "ALVARADO HOSPITAL MEDICAL CENTER", "6655 ALVARADO ROAD", "", "", "SAN DIEGO", "CA", "92120", "SAN DIEGO", "6192293172", "Acute Care Hospitals", "Government - Federal", "Y",32.776291,-117.0573
"050758", "MONTCLAIR HOSPITAL MEDICAL CENTER", "5000 SAN BERNARDINO ST", "", "", "MONTCLAIR", "CA", "91763", "SAN BERNARDINO", "9096258300", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",34.0786795,-117.6959669
"050760", "KAISER FOUNDATION HOSPITAL - ANTIOCH", "4501 SAND CREEK ROAD", "", "", "ANTIOCH", "CA", "94531", "CONTRA COSTA", "9258136500", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",37.951856,-121.777041
"050761", "PROVIDENCE TARZANA MEDICAL CENTER", "18321 CLARK STREET", "", "", "TARZANA", "CA", "91356", "LOS ANGELES", "8188810800", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",34.1704191,-118.5321626
"050763", "SILVER LAKE MEDICAL CENTER", "1711 WEST TEMPLE STREET", "", "", "LOS ANGELES", "CA", "90026", "LOS ANGELES", "2139896123", "Acute Care Hospitals", "Proprietary", "N",34.0696803,-118.2635132
"050764", "SHASTA REGIONAL MEDICAL CENTER", "1100 BUTTE ST", "", "", "REDDING", "CA", "96001", "SHASTA", "5302445454", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",40.5854876,-122.387576
"050765", "KAISER FOUNDATION HOSPITAL-MORENO VALLEY", "27300 IRIS AVENUE", "", "", "MORENO VALLEY", "CA", "92555", "RIVERSIDE", "9512430811", "Acute Care Hospitals", "Government - Hospital District or Authority", "Y",33.897404,-117.186026
"050766", "SUTTER SURGICAL HOSPITAL - NORTH VALLEY", "455 PLUMAS BLVD", "", "", "YUBA CITY", "CA", "95991", "SUTTER", "5307495700", "Acute Care Hospitals", "Proprietary", "Y",39.1316612,-121.6133637
"050767", "KAISER FOUNDATION HOSPITAL - VACAVILLE", "1 QUALITY DRIVE", "", "", "VACAVILLE", "CA", "95688", "SOLANO", "7076244000", "Acute Care Hospitals", "Proprietary", "Y",38.3884705,-121.9381058
"050769", "HOAG ORTHOPEDIC INSTITUTE", "16250 SAND CANYON AVENUE", "", "", "IRVINE", "CA", "92618", "ORANGE", "9497275000", "Acute Care Hospitals", "Proprietary", "N",33.6626741,-117.7727277
"050770", "LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA", "28062 BAXTER ROAD", "", "", "MURRIETA", "CA", "92563", "RIVERSIDE", "9512904000", "Acute Care Hospitals", "Proprietary", "Y",33.6145875,-117.1691492
"050771", "COAST PLAZA HOSPITAL", "13100 STUDERBAKER ROAD", "", "", "NORWALK", "CA", "90650", "LOS ANGELES", "3103560550", "Acute Care Hospitals", "Proprietary", "Y",33.9125861,-118.0986635
"050772", "KAISER FOUNDATION HOSPITAL - ROSEVILLE", "1600 EUREKA ROAD", "", "", "ROSEVILLE", "CA", "95661", "PLACER", "9167844000", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",38.7465271,-121.2504437
"050773", "SAN LEANDRO HOSPITAL", "13855 E 14TH STREET", "", "", "SAN LEANDRO", "CA", "94578", "ALAMEDA", "5103576500", "Acute Care Hospitals", "Voluntary non-profit - Other", "Y",37.7142037,-122.141434
"05114F", "VA SAN DIEGO HEALTHCARE SYSTEM", "3350 LA JOLLA VILLAGE DRIVE", "", "", "SAN DIEGO", "CA", "92161", "", "8585528585", "ACUTE CARE - VETERANS ADMINISTRATION", "Government Federal", "N",32.8749458,-117.2322794
"05127F", "LOMA LINDA VA MEDICAL CENTER", "11201 BENTON STREET", "", "", "LOMA LINDA", "CA", "92357", "", "9098257084", "ACUTE CARE - VETERANS ADMINISTRATION", "Government Federal", "N",34.0502159,-117.2505374
"05128F", "VA GREATER LOS ANGELES HEALTHCARE SYSTEM", "11301 WILSHIRE BLVD.", "", "", "WEST LOS ANGELES", "CA", "90073", "", "3104783711", "ACUTE CARE - VETERANS ADMINISTRATION", "Government Federal", "N",34.0540461,-118.4587526
"051300", "EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS", "500 FIRST AVENUE", "", "", "PORTOLA", "CA", "96122", "PLUMAS", "5308324277", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",39.8056386,-120.4623189
"051301", "TEHACHAPI HOSPITAL", "115 WEST E STREET", "", "", "TEHACHAPI", "CA", "93561", "KERN", "6618223241", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",35.1303091,-118.4487684
"051302", "SOUTHERN INYO HOSPITAL", "501 EAST LOCUST STREET", "", "", "LONE PINE", "CA", "93545", "INYO", "7608765501", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",36.609048,-118.057944
"051303", "MAMMOTH HOSPITAL", "85 SIERRA PARK ROAD PO BOX 660", "", "", "MAMMOTH LAKES", "CA", "93546", "MONO", "7609343311", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",37.6439953,-118.9638692
"051304", "JOHN C FREMONT HEALTHCARE DISTRICT", "5189 HOSPITAL ROAD", "", "", "MARIPOSA", "CA", "95338", "MARIPOSA", "2099663631", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",37.500397,-119.977678
"051305", "MAYERS MEMORIAL HOSPITAL", "43563 HWY 299 EAST", "", "", "FALL RIVER MILLS", "CA", "96028", "SHASTA", "5303365511", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",41.0277677,-121.4212245
"051306", "GLENN MEDICAL CENTER", "1133 W SYCAMORE ST", "", "", "WILLOWS", "CA", "95988", "GLENN", "5309341818", "Critical Access Hospitals", "Voluntary non-profit - Private", "Y",39.5204883,-122.2078999
"051307", "CATALINA ISLAND MEDICAL CENTER", "100 FALLS CANYON ROAD", "", "", "AVALON", "CA", "90704", "LOS ANGELES", "3105100700", "Critical Access Hospitals", "Voluntary non-profit - Church", "N",33.339259,-118.330794
"051308", "SURPRISE VALLEY COMMUNITY HOSPITAL", "741 NORTH MAIN STREET", "", "", "CEDARVILLE", "CA", "96104", "MODOC", "5302796111", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",41.5331981,-120.1718754
"051309", "JEROLD PHELPS COMMUNITY HOSPITAL", "733 CEDAR ST", "", "", "GARBERVILLE", "CA", "95542", "HUMBOLDT", "7079233921", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",40.101569,-123.792443
"05130F", "SAN FRANCISCO VA MEDICAL CENTER", "4150 CLEMENT STREET", "", "", "SAN FRANCISCO", "CA", "94121", "", "4152214810", "ACUTE CARE - VETERANS ADMINISTRATION", "Government Federal", "N",37.7821827,-122.5042152
"051310", "FRANK R HOWARD MEMORIAL HOSPITAL", "1 MADRONE STREET", "", "", "WILLITS", "CA", "95490", "MENDOCINO", "7074596801", "Critical Access Hospitals", "Voluntary non-profit - Church", "Y",39.400351,-123.350915
"051311", "BIGGS GRIDLEY MEMORIAL HOSPITAL", "240 SPRUCE STREET", "", "", "GRIDLEY", "CA", "95948", "BUTTE", "5308465671", "Critical Access Hospitals", "Voluntary non-profit - Private", "Y",39.367693,-121.689559
"051312", "MOUNTAINS COMMUNITY HOSPITAL", "29101 HOSPITAL ROAD", "", "", "LAKE ARROWHEAD", "CA", "92352", "SAN BERNARDINO", "9093363651", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",34.265453,-117.168506
"051314", "KERN VALLEY HEALTHCARE DISTRICT", "6412 LAUREL AVE", "", "", "LAKE ISABELLA", "CA", "93240", "KERN", "7603792681", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",35.6353651,-118.4063664
"051315", "TRINITY HOSPITAL", "60 EASTER AVENUE", "", "", "WEAVERVILLE", "CA", "96093", "TRINITY", "5306235541", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",40.7408426,-122.9419671
"051316", "FAIRCHILD MEDICAL CENTER", "444 BRUCE STREET", "", "", "YREKA", "CA", "96097", "SISKIYOU", "5308424121", "Critical Access Hospitals", "Voluntary non-profit - Other", "Y",41.719495,-122.645804
"051317", "ST HELENA HOSPITAL-CLEARLAKE", "15630 18TH AVE - HWY 53", "", "", "CLEARLAKE", "CA", "95422", "LAKE", "7079946486", "Critical Access Hospitals", "Voluntary non-profit - Church", "Y",38.9582307,-122.6263728
"051318", "REDWOOD MEMORIAL HOSPITAL", "3300 RENNER DRIVE", "", "", "FORTUNA", "CA", "95540", "HUMBOLDT", "7074458121", "Critical Access Hospitals", "Voluntary non-profit - Private", "Y",40.58232,-124.136518
"051319", "MERCY MEDICAL CENTER MT SHASTA", "914 PINE STREET", "", "", "MOUNT SHASTA", "CA", "96067", "SISKIYOU", "5309266111", "Critical Access Hospitals", "Voluntary non-profit - Other", "Y",41.3186614,-122.3211994
"051320", "BANNER LASSEN MEDICAL CENTER", "1800 SPRING RIDGE DRIVE", "", "", "SUSANVILLE", "CA", "96130", "LASSEN", "5302522000", "Critical Access Hospitals", "Voluntary non-profit - Private", "Y",40.436236,-120.627269
"051321", "HEALDSBURG DISTRICT HOSPITAL", "1375 UNIVERSITY AVENUE", "", "", "HEALDSBURG", "CA", "95448", "SONOMA", "7074316500", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",38.6271784,-122.8644501
"051323", "COLORADO RIVER MEDICAL CENTER", "1401 BAILEY AVE", "", "", "NEEDLES", "CA", "92363", "SAN BERNARDINO", "7603264531", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",34.8328328,-114.6183198
"051324", "NORTHERN INYO HOSPITAL", "150 PIONEER LANE", "", "", "BISHOP", "CA", "93514", "INYO", "7608735811", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",37.3619709,-118.4061853
"051325", "MENDOCINO COAST DISTRICT HOSPITAL", "700 RIVER DR", "", "", "FORT BRAGG", "CA", "95437", "MENDOCINO", "7079611234", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",39.4325898,-123.8007747
"051326", "PLUMAS DISTRICT HOSPITAL", "1065 BUCKS LAKE ROAD", "", "", "QUINCY", "CA", "95971", "PLUMAS", "5302832121", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",39.9389399,-120.9621508
"051327", "SENECA DISTRICT HOSPITAL", "130 BRENTWOOD DRIVE", "", "", "CHESTER", "CA", "96020", "PLUMAS", "5302582121", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",40.3054733,-121.2342646
"051328", "TAHOE FOREST HOSPITAL", "10121 PINE AVE", "", "", "TRUCKEE", "CA", "96161", "NEVADA", "5305876011", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",39.325816,-120.2009439
"051329", "SUTTER LAKESIDE HOSPITAL", "5176 HILL ROAD EAST", "", "", "LAKEPORT", "CA", "95453", "LAKE", "7072625000", "Critical Access Hospitals", "Voluntary non-profit - Private", "Y",39.1049859,-122.90711
"051330", "MODOC MEDICAL CENTER", "228 W MCDOWELL AVE", "", "", "ALTURAS", "CA", "96101", "MODOC", "5302335131", "Critical Access Hospitals", "Government - Hospital District or Authority", "Y",41.4800182,-120.5449255
"051331", "SANTA YNEZ VALLEY COTTAGE HOSPITAL", "2050 VIBORG RD", "", "", "SOLVANG", "CA", "93463", "SANTA BARBARA", "8056886431", "Critical Access Hospitals", "Voluntary non-profit - Private", "Y",34.6021298,-120.1260055
"051332", "MARK TWAIN MEDICAL CENTER", "768 MOUNTAIN RANCH RD", "", "", "SAN ANDREAS", "CA", "95249", "CALAVERAS", "2097542515", "Critical Access Hospitals", "Voluntary non-profit - Other", "Y",38.190395,-120.669859
"053302", "CHILDREN S HOSP OF LOS ANGELES", "4650 SUNSET BLVD", "", "", "LOS ANGELES", "CA", "90027", "LOS ANGELES", "3236692164", "Childrens", "Voluntary non-profit - Other", "Y",34.0979439,-118.2909295
"053305", "LUCILE SALTER PACKARD CHILDREN S HSP AT STANFORD", "725 WELCH ROAD", "", "", "PALO ALTO", "CA", "94304", "SANTA CLARA", "6504978000", "Childrens", "Voluntary non-profit - Private", "Y",37.436357,-122.175049
"053309", "MILLER CHILDREN S HOSPITAL", "2801 ATLANTIC AVENUE", "", "", "LONG BEACH", "CA", "90806", "LOS ANGELES", "5629338001", "Childrens", "Voluntary non-profit - Other", "Y",33.8080894,-118.1867594
"060001", "NORTH COLORADO MEDICAL CENTER", "1801 16TH STREET", "", "", "GREELEY", "CO", "80631", "WELD", "9703524121", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",40.4143742,-104.7087583
"060003", "LONGMONT UNITED HOSPITAL", "1950 MOUNTAIN VIEW AVENUE", "", "", "LONGMONT", "CO", "80501", "BOULDER", "3036515111", "Acute Care Hospitals", "Voluntary non-profit - Other", "Y",40.1821652,-105.1268534
"060004", "PLATTE VALLEY MEDICAL CENTER", "1600 PRAIRIE CENTER PARKWAY", "", "", "BRIGHTON", "CO", "80601", "ADAMS", "3034981601", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",39.9645491,-104.7685472
"060006", "MONTROSE MEMORIAL HOSPITAL", "800 S 3RD ST", "", "", "MONTROSE", "CO", "81401", "MONTROSE", "9702492211", "Acute Care Hospitals", "Government - Local", "Y",38.480112,-107.868883
"060008", "SAN LUIS VALLEY REGIONAL MEDICAL CENTER", "106 BLANCA AVE", "", "", "ALAMOSA", "CO", "81101", "ALAMOSA", "7195892511", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",37.4714994,-105.8835031
"060009", "EXEMPLA LUTHERAN MEDICAL CENTER", "8300 W 38TH AVE", "", "", "WHEAT RIDGE", "CO", "80033", "JEFFERSON", "3034254500", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",39.7681121,-105.0898988
"060010", "POUDRE VALLEY HOSPITAL", "1024 S LEMAY AVE", "", "", "FORT COLLINS", "CO", "80524", "LARIMER", "9704957000", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",40.5717564,-105.0568925
"060011", "DENVER HEALTH MEDICAL CENTER", "777 BANNOCK ST", "", "", "DENVER", "CO", "80204", "DENVER", "3034366000", "Acute Care Hospitals", "Government - State", "Y",39.7277853,-104.9912632
"060012", "CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER", "1008 MINNEQUA AVE", "", "", "PUEBLO", "CO", "81004", "PUEBLO", "7195574000", "Acute Care Hospitals", "Voluntary non-profit - Church", "Y",38.2336856,-104.6230732
"060013", "MERCY REGIONAL MEDICAL CENTER", "1010 THREE SPRINGS BLVD", "", "", "DURANGO", "CO", "81301", "LA PLATA", "9702474311", "Acute Care Hospitals", "Voluntary non-profit - Church", "Y",37.2361245,-107.8257685
"060014", "PRESBYTERIAN ST LUKE S MEDICAL CENTER", "1719 E 19TH AVE", "", "", "DENVER", "CO", "80218", "DENVER", "3038396100", "Acute Care Hospitals", "Government - State", "Y",39.7471816,-104.9666818
"060015", "CENTURA HEALTH-ST ANTHONY HOSPITAL", "11600 WEST 2ND PLACE", "", "", "LAKEWOOD", "CO", "80228", "JEFFERSON", "7203210000", "Acute Care Hospitals", "Voluntary non-profit - Church", "Y",39.7170296,-105.1287058
"060016", "CENTURA HEALTH-ST THOMAS MORE HOSPITAL", "1338 PHAY AVE", "", "", "CANON CITY", "CO", "81212", "FREMONT", "7192852000", "Acute Care Hospitals", "Voluntary non-profit - Church", "Y",38.4557388,-105.2297338
"060020", "PARKVIEW MEDICAL CENTER INC", "400 W 16TH STREET", "", "", "PUEBLO", "CO", "81003", "PUEBLO", "7195844000", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",38.281835,-104.612558
"060022", "UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL", "1400 E BOULDER ST", "", "", "COLORADO SPRINGS", "CO", "80909", "EL PASO", "7193655000", "Acute Care Hospitals", "Government - Local", "Y",38.8393845,-104.7994262
"060023", "ST MARYS HOSPITAL AND MEDICAL CENTER", "2635 N 7TH STREET", "", "", "GRAND JUNCTION", "CO", "81502", "MESA", "9702981950", "Acute Care Hospitals", "Voluntary non-profit - Church", "Y",39.0908278,-108.5636906
"060024", "UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT", "12605 EAST 16TH AVENUE", "", "", "AURORA", "CO", "80045", "ADAMS", "7208480000", "Acute Care Hospitals", "Government - Hospital District or Authority", "Y",39.7423359,-104.8415582
"060027", "BOULDER COMMUNITY HOSPITAL", "1100 BALSAM AVENUE", "", "", "BOULDER", "CO", "80304", "BOULDER", "3034402273", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",40.0261255,-105.2836696
"060028", "EXEMPLA SAINT JOSEPH HOSPITAL", "1835 FRANKLIN ST", "", "", "DENVER", "CO", "80218", "DENVER", "3038377111", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",39.7460056,-104.9690877
"060030", "MCKEE MEDICAL CENTER", "2000 BOISE AVE  ANNEX SUITE 1000", "", "", "LOVELAND", "CO", "80538", "LARIMER", "9702032039", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",40.3977612,-105.0749801
"060031", "CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES", "2222 N NEVADA AVE", "", "", "COLORADO SPRINGS", "CO", "80907", "EL PASO", "7197765000", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",38.86559,-104.821819
"060032", "ROSE MEDICAL CENTER", "4567 E 9TH AVENUE", "", "", "DENVER", "CO", "80220", "DENVER", "3033202121", "Acute Care Hospitals", "Proprietary", "Y",39.732308,-104.933961
"060034", "SWEDISH MEDICAL CENTER", "501 E HAMPDEN AVENUE", "", "", "ENGLEWOOD", "CO", "80113", "ARAPAHOE", "3037885000", "Acute Care Hospitals", "Proprietary", "Y",39.6541278,-104.9815827
"060036", "ARKANSAS VALLEY REGIONAL MEDICAL CENTER", "1100 CARSON AVENUE", "", "", "LA JUNTA", "CO", "81050", "OTERO", "7193836000", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",37.9789099,-103.5487219
"060043", "KEEFE MEMORIAL HOSPITAL", "602 N 6TH W ST", "", "", "CHEYENNE WELLS", "CO", "80810", "CHEYENNE", "7197675661", "Acute Care Hospitals", "Government - Local", "Y",38.8257206,-102.3555888
"060044", "COLORADO PLAINS MEDICAL CENTER", "1000 LINCOLN ST", "", "", "FORT MORGAN", "CO", "80701", "MORGAN", "9708673391", "Acute Care Hospitals", "Voluntary non-profit - Other", "Y",40.259936,-103.7956107
"060049", "YAMPA VALLEY MEDICAL CENTER", "1024 CENTRAL PARK DR", "", "", "STEAMBOAT SPRINGS", "CO", "80487", "ROUTT", "9708791322", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",40.463779,-106.814226
"060054", "COMMUNITY HOSPITAL", "2021 N 12TH ST", "", "", "GRAND JUNCTION", "CO", "81501", "MESA", "9702566201", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",39.08593,-108.553571
"06005F", "VA EASTERN COLORADO HEALTHCARE SYSTEM", "1055 CLERMONT STREET", "", "", "DENVER", "CO", "80220", "", "3033932800", "ACUTE CARE - VETERANS ADMINISTRATION", "Government Federal", "N",39.7321194,-104.9359022
"060064", "CENTURA HEALTH-PORTER ADVENTIST HOSPITAL", "2525 S DOWNING ST", "", "", "DENVER", "CO", "80210", "DENVER", "3037781955", "Acute Care Hospitals", "Voluntary non-profit - Church", "Y",39.670053,-104.9748989
"060065", "NORTH SUBURBAN MEDICAL CENTER", "9191 GRANT ST", "", "", "THORNTON", "CO", "80229", "ADAMS", "3034517800", "Acute Care Hospitals", "Voluntary non-profit - Private", "N",39.8636115,-104.9855352
"060071", "DELTA COUNTY MEMORIAL HOSPITAL", "1501 E 3RD STREET", "", "", "DELTA", "CO", "81416", "DELTA", "9708747681", "Acute Care Hospitals", "Government - Local", "Y",38.7453999,-108.047
"060075", "VALLEY VIEW HOSPITAL ASSOCIATION", "1906 BLAKE AVE", "", "", "GLENWOOD SPRINGS", "CO", "81601", "GARFIELD", "9709456535", "Acute Care Hospitals", "Voluntary non-profit - Private", "Y",39.532431,-107.321578
"060076", "STERLING REGIONAL MEDCENTER", "615 FAIRHURST ST", "", "", "STERLING", "CO", "80751", "LOGAN", "9705220122", "Acute Care Hospitals", "Voluntary non-profit - Other", "Y",40.612444,-103.220632
"06007F", "GRAND JUNCTION VA MEDICAL CENTER", "2121 N. AVENUE", "", "", "GRAND JUNCTION", "CO", "81501", "", "9702441329", "ACUTE CARE - VETERANS ADMINISTRATION", "Government Federal", "N",39.0778653,-108.5564738
"060096", "VAIL VALLEY MEDICAL CENTER", "181 W MEADOW DRIVE", "", "", "VAIL", "CO", "81657", "EAGLE", "9704762451", "Acute Care Hospitals", "Voluntary non-profit - Other", "Y",39.643408,-106.382194
"060100", "MEDICAL CENTER OF AURORA  THE", "1501 S POTOMAC ST", "", "", "AURORA", "CO", "80012", "ARAPAHOE", "3036952600", "Acute Care Hospitals", "Proprietary", "Y",39.6900823,-104.8323774
"060103", "CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL", "100 HEALTH PARK DRIVE", "", "", "LOUISVILLE", "CO", "80027", "BOULDER", "3036731000", "Acute Care Hospitals", "Voluntary non-profit - Church", "Y",39.9519697,-105.1515849
"060104", "CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL", "2551 W 84TH AVENUE", "", "", "WESTMINSTER", "CO", "80031", "JEFFERSON", "3034303201", "Acute Care Hospitals", "Voluntary non-profit - Church", "Y",39.849601,-105.018246
"060107", "NATIONAL JEWISH HEALTH", "1400 JACKSON ST", "", "", "DENVER", "CO", "80206", "DENVER", "3033884461", "Acute Care Hospitals", "Voluntary non-profit - Private", "N",39.739206,-104.941874
"060112", "SKY RIDGE MEDICAL CENTER", "10101 RIDGE GATE PARKWAY", "", "", "LONE TREE", "CO", "80124", "DOUGLAS", "7202251000", "Acute Care Hospitals", "Proprietary", "Y",39.529099,-104.871212
